Time stamp,Water volume in tunnel V (m3),Inflow to tunnel F1 (m3/15 min),Outflow (m3/15 min),Pump efficiency 1.1 (kW),Pump efficiency 1.2 (kW),Pump efficiency 1.3 (kW),Pump efficiency 1.4 (kW),Pump efficiency 2.1 (kW),Pump efficiency 2.2 (kW),Pump efficiency 2.3 (kW),Pump efficiency 2.4 (kW),Pump flow 1.1 (m3/15 min),Pump flow 1.2 (m3/15 min),Pump flow 1.3 (m3/15 min),Pump flow 1.4 (m3/15 min),Pump flow 2.1 (m3/15 min),Pump flow 2.2 (m3/15 min),Pump flow 2.3 (m3/15 min),Pump flow 2.4 (m3/15 min),Electricity price 2: normal (EUR/kWh),Electricity price 1: high (EUR/kWh)
2024-11-23 18:30:00,96930.03793193480373702186839,1544.506713867190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59399999999999997246646898929611779749393463134765625,63.61800000000000210320649784989655017852783203125
2024-11-23 18:45:00,98452.28146220824373813229827,1522.243530273440001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59399999999999997246646898929611779749393463134765625,63.61800000000000210320649784989655017852783203125
2024-11-23 19:00:00,99959.19186259887374035315802,1506.91040039063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0740000000000000657252030578092671930789947509765625,66.332999999999998408384271897375583648681640625
2024-11-23 19:15:00,101456.5455002941837392427281,1497.353637695309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0740000000000000657252030578092671930789947509765625,66.332999999999998408384271897375583648681640625
2024-11-23 19:30:00,102949.9172043957437381322982,1493.371704101559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0740000000000000657252030578092671930789947509765625,66.332999999999998408384271897375583648681640625
2024-11-23 19:45:00,104443.8221116223037370218683,1493.904907226559998889570124447345733642578125,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,1.0740000000000000657252030578092671930789947509765625,66.332999999999998408384271897375583648681640625
2024-11-23 20:00:00,105181.8235764660537370218683,1488.00146484375,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,3.035000000000000142108547152020037174224853515625,61.98799999999999954525264911353588104248046875
2024-11-23 20:15:00,105171.0594163098037370218683,1489.23583984375,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,3.035000000000000142108547152020037174224853515625,61.98799999999999954525264911353588104248046875
2024-11-23 20:30:00,104394.6731858410537370218683,1473.61376953125,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,3.035000000000000142108547152020037174224853515625,61.98799999999999954525264911353588104248046875
2024-11-23 20:45:00,102871.7126145519937381322982,1477.039428710940001110429875552654266357421875,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,3.035000000000000142108547152020037174224853515625,61.98799999999999954525264911353588104248046875
2024-11-23 21:00:00,100606.1448655285537370218683,1484.432250976559998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.22200000000000041922021409845910966396331787109375,53.50500000000000255795384873636066913604736328125
2024-11-23 21:15:00,97596.4851975598037370218683,1490.34033203125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.22200000000000041922021409845910966396331787109375,53.50500000000000255795384873636066913604736328125
2024-11-23 21:30:00,94596.5672288098037370218683,1500.08203125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.22200000000000041922021409845910966396331787109375,53.50500000000000255795384873636066913604736328125
2024-11-23 21:45:00,91609.06515361449373813229818,1512.497924804690001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.22200000000000041922021409845910966396331787109375,53.50500000000000255795384873636066913604736328125
2024-11-23 22:00:00,88643.21029521605373702186830,1534.145141601559998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.20000000000000017763568394002504646778106689453125,68.451999999999998181010596454143524169921875
2024-11-23 22:15:00,85677.71066142699373813229818,1534.500366210940001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,4.20000000000000017763568394002504646778106689453125,68.451999999999998181010596454143524169921875
2024-11-23 22:30:00,82759.97274638793373924272806,1582.262084960940001110429875552654266357421875,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,4.20000000000000017763568394002504646778106689453125,68.451999999999998181010596454143524169921875
2024-11-23 22:45:00,80596.02914287231374146358781,1586.05639648438000222085975110530853271484375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,4.20000000000000017763568394002504646778106689453125,68.451999999999998181010596454143524169921875
2024-11-23 23:00:00,79179.76144267700374257401769,1583.732299804690001110429875552654266357421875,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,3.297000000000000152766688188421539962291717529296875,53.45400000000000062527760746888816356658935546875
2024-11-23 23:15:00,78518.90463115356374146358781,1589.143188476559998889570124447345733642578125,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,3.297000000000000152766688188421539962291717529296875,53.45400000000000062527760746888816356658935546875
2024-11-23 23:30:00,78631.91439677856374146358781,1613.009765625,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,3.297000000000000152766688188421539962291717529296875,53.45400000000000062527760746888816356658935546875
2024-11-23 23:45:00,79494.27401591919374368444756,1612.35961914063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.297000000000000152766688188421539962291717529296875,53.45400000000000062527760746888816356658935546875
2024-11-24 00:00:00,81096.69308330200374257401768,1602.419067382809998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96300000000000007815970093361102044582366943359375,31.66100000000000136424205265939235687255859375
2024-11-24 00:15:00,82687.82845927856374146358780,1591.135375976559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96300000000000007815970093361102044582366943359375,31.66100000000000136424205265939235687255859375
2024-11-24 00:30:00,84216.99154521606374146358780,1529.1630859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96300000000000007815970093361102044582366943359375,31.66100000000000136424205265939235687255859375
2024-11-24 00:45:00,85723.94174052856374146358780,1506.9501953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96300000000000007815970093361102044582366943359375,31.66100000000000136424205265939235687255859375
2024-11-24 01:00:00,87222.21603252075374257401768,1498.274291992190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,24.1700000000000017053025658242404460906982421875
2024-11-24 01:15:00,88693.05013896606374146358780,1470.834106445309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,24.1700000000000017053025658242404460906982421875
2024-11-24 01:30:00,90103.78463603637374035315792,1410.734497070309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,24.1700000000000017053025658242404460906982421875
2024-11-24 01:45:00,91485.05123759887374035315792,1381.2666015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,24.1700000000000017053025658242404460906982421875
2024-11-24 02:00:00,92838.45822002075374257401767,1353.40698242188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380999999999999783284465593169443309307098388671875,23.3780000000000001136868377216160297393798828125
2024-11-24 02:15:00,94161.32699443481374146358779,1322.868774414059998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380999999999999783284465593169443309307098388671875,23.3780000000000001136868377216160297393798828125
2024-11-24 02:30:00,95454.48519755981374146358779,1293.158203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380999999999999783284465593169443309307098388671875,23.3780000000000001136868377216160297393798828125
2024-11-24 02:45:00,96706.70138408325374257401767,1252.216186523440001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.380999999999999783284465593169443309307098388671875,23.3780000000000001136868377216160297393798828125
2024-11-24 03:00:00,97909.65438701294374368444755,1202.953002929690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87300000000000022026824808563105762004852294921875,24.73400000000000176214598468504846096038818359375
2024-11-24 03:15:00,99073.32992412232374590530730,1163.67553710938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87300000000000022026824808563105762004852294921875,24.73400000000000176214598468504846096038818359375
2024-11-24 03:30:00,100206.5025315442037481261671,1133.17260742188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87300000000000022026824808563105762004852294921875,24.73400000000000176214598468504846096038818359375
2024-11-24 03:45:00,101318.8013596692037481261671,1112.298828125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87300000000000022026824808563105762004852294921875,24.73400000000000176214598468504846096038818359375
2024-11-24 04:00:00,102396.7271409192037481261671,1077.92578125,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,6.14900000000000002131628207280300557613372802734375,26.27799999999999869260136620141565799713134765625
2024-11-24 04:15:00,102671.4887375988937492365970,1024.761596679690001110429875552654266357421875,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,6.14900000000000002131628207280300557613372802734375,26.27799999999999869260136620141565799713134765625
2024-11-24 04:30:00,102210.8747239270237514574568,1039.38598632813000222085975110530853271484375,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,6.14900000000000002131628207280300557613372802734375,26.27799999999999869260136620141565799713134765625
2024-11-24 04:45:00,101033.7310471692137525678867,1072.856323242190001110429875552654266357421875,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,6.14900000000000002131628207280300557613372802734375,26.27799999999999869260136620141565799713134765625
2024-11-24 05:00:00,99069.1753831067137525678867,1035.4443359375,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,8.553000000000000824229573481716215610504150390625,32.7049999999999982946974341757595539093017578125
2024-11-24 05:15:00,96330.5841965832737514574568,1011.408813476559998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.553000000000000824229573481716215610504150390625,32.7049999999999982946974341757595539093017578125
2024-11-24 05:30:00,92813.34268046999272883113224,982.758483886718977373675443232059478759765625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.553000000000000824229573481716215610504150390625,32.7049999999999982946974341757595539093017578125
2024-11-24 05:45:00,89279.25594951296170620480768,965.913269042968977373675443232059478759765625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,8.553000000000000824229573481716215610504150390625,32.7049999999999982946974341757595539093017578125
2024-11-24 06:00:00,85751.77047588014966095215857,972.51452636718795474735088646411895751953125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,25.641999999999999459987520822323858737945556640625,35.457999999999998408384271897375583648681640625
2024-11-24 06:15:00,82217.10592509889966095215857,965.33544921875,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,25.641999999999999459987520822323858737945556640625,35.457999999999998408384271897375583648681640625
2024-11-24 06:30:00,79387.60104228639966095215857,920.4951171875,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,25.641999999999999459987520822323858737945556640625,35.457999999999998408384271897375583648681640625
2024-11-24 06:45:00,77297.23379375124363832583401,909.632751464843977373675443232059478759765625,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,25.641999999999999459987520822323858737945556640625,35.457999999999998408384271897375583648681640625
2024-11-24 07:00:00,75896.38772441530659307318490,849.15393066406295474735088646411895751953125,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,60.7590000000000003410605131648480892181396484375
2024-11-24 07:15:00,75413.01736308718659529404465,1016.62963867188000222085975110530853271484375,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,60.7590000000000003410605131648480892181396484375
2024-11-24 07:30:00,75611.81594707156159529404465,948.798583984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,60.7590000000000003410605131648480892181396484375
2024-11-24 07:45:00,76473.08413554812455004139554,861.26818847656295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,60.7590000000000003410605131648480892181396484375
2024-11-24 08:00:00,77398.97836162234352741507098,925.894226074218977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9489999999999980673237587325274944305419921875,82.0919999999999987494447850622236728668212890625
2024-11-24 08:15:00,78317.32516338015648216242187,918.34680175781295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9489999999999980673237587325274944305419921875,82.0919999999999987494447850622236728668212890625
2024-11-24 08:30:00,79113.56869365359443690977276,796.24353027343795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9489999999999980673237587325274944305419921875,82.0919999999999987494447850622236728668212890625
2024-11-24 08:45:00,79908.07150127078239165712365,794.50280761718795474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9489999999999980673237587325274944305419921875,82.0919999999999987494447850622236728668212890625
2024-11-24 09:00:00,80691.32363750125136903079909,783.252136230468977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6460000000000007958078640513122081756591796875,85.6200000000000045474735088646411895751953125
2024-11-24 09:15:00,81459.94430400515739165712365,768.620666503906022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6460000000000007958078640513122081756591796875,85.6200000000000045474735088646411895751953125
2024-11-24 09:30:00,82329.11434795047034640447454,869.17004394531295474735088646411895751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6460000000000007958078640513122081756591796875,85.6200000000000045474735088646411895751953125
2024-11-24 09:45:00,83175.56509257937636903079910,846.450744628906022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6460000000000007958078640513122081756591796875,85.6200000000000045474735088646411895751953125
2024-11-24 10:00:00,84072.06637431765739165712366,896.501281738281022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,79.3889999999999957935870043002068996429443359375
2024-11-24 10:15:00,84992.98013164187636903079910,920.913757324218977373675443232059478759765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,79.3889999999999957935870043002068996429443359375
2024-11-24 10:30:00,85935.98678447390739165712366,943.006652832031022626324556767940521240234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,79.3889999999999957935870043002068996429443359375
2024-11-24 10:45:00,86923.83737041140739165712366,987.8505859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.111999999999998323119143606163561344146728515625,79.3889999999999957935870043002068996429443359375
2024-11-24 11:00:00,87957.12991191531727963593075,1033.29254150390988797880709171295166015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.696999999999999175770426518283784389495849609375,74.4009999999999962483343551866710186004638671875
2024-11-24 11:15:00,88994.07125713015739165712366,1036.94134521484011202119290828704833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.696999999999999175770426518283784389495849609375,74.4009999999999962483343551866710186004638671875
2024-11-24 11:30:00,90092.28652812624750367831657,1098.21527099609011202119290828704833984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.696999999999999175770426518283784389495849609375,74.4009999999999962483343551866710186004638671875
2024-11-24 11:45:00,91300.87643291140739165712366,1208.58990478515988797880709171295166015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.696999999999999175770426518283784389495849609375,74.4009999999999962483343551866710186004638671875
2024-11-24 12:00:00,92632.21859599734739276755354,1331.342163085940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.324999999999999289457264239899814128875732421875,72.4759999999999990905052982270717620849609375
2024-11-24 12:15:00,93833.15463115359739276755354,1200.93603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.324999999999999289457264239899814128875732421875,72.4759999999999990905052982270717620849609375
2024-11-24 12:30:00,95031.28036357547739498841329,1198.12573242188000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.324999999999999289457264239899814128875732421875,72.4759999999999990905052982270717620849609375
2024-11-24 12:45:00,96230.77426005985739720927304,1199.49389648438000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.324999999999999289457264239899814128875732421875,72.4759999999999990905052982270717620849609375
2024-11-24 13:00:00,97569.65499736454739831970292,1338.880737304690001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.824999999999999289457264239899814128875732421875,71.52899999999999636202119290828704833984375
2024-11-24 13:15:00,99058.02120830204739831970292,1488.3662109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.824999999999999289457264239899814128875732421875,71.52899999999999636202119290828704833984375
2024-11-24 13:30:00,100676.9966721692373994301328,1618.975463867190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.824999999999999289457264239899814128875732421875,71.52899999999999636202119290828704833984375
2024-11-24 13:45:00,102353.2632737317373994301328,1676.2666015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.824999999999999289457264239899814128875732421875,71.52899999999999636202119290828704833984375
2024-11-24 14:00:00,103986.1142258801774005405627,1632.850952148440001110429875552654266357421875,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,16.31400000000000005684341886080801486968994140625,70.3659999999999996589394868351519107818603515625
2024-11-24 14:15:00,104833.5455002942373994301328,1597.431274414059998889570124447345733642578125,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,16.31400000000000005684341886080801486968994140625,70.3659999999999996589394868351519107818603515625
2024-11-24 14:30:00,104926.4385667004873994301328,1592.89306640625,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,16.31400000000000005684341886080801486968994140625,70.3659999999999996589394868351519107818603515625
2024-11-24 14:45:00,104261.9953293957973983197029,1585.556762695309998889570124447345733642578125,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,16.31400000000000005684341886080801486968994140625,70.3659999999999996589394868351519107818603515625
2024-11-24 15:00:00,102847.7808518567373994301328,1585.785522460940001110429875552654266357421875,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,10.9440000000000008384404281969182193279266357421875,62.320999999999997953636921010911464691162109375
2024-11-24 15:15:00,100667.2796311536174016509926,1569.49877929688000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,10.9440000000000008384404281969182193279266357421875,62.320999999999997953636921010911464691162109375
2024-11-24 15:30:00,97734.2244553723674016509926,1566.94482421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,10.9440000000000008384404281969182193279266357421875,62.320999999999997953636921010911464691162109375
2024-11-24 15:45:00,94799.54696513799740387185235,1565.32250976563000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,10.9440000000000008384404281969182193279266357421875,62.320999999999997953636921010911464691162109375
2024-11-24 16:00:00,91836.97030498174740387185235,1537.42333984375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,14.42099999999999937472239253111183643341064453125,65.094999999999998863131622783839702606201171875
2024-11-24 16:15:00,88863.47994853643740498228223,1526.509643554690001110429875552654266357421875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,14.42099999999999937472239253111183643341064453125,65.094999999999998863131622783839702606201171875
2024-11-24 16:30:00,85888.62362529424740387185235,1525.143676757809998889570124447345733642578125,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,14.42099999999999937472239253111183643341064453125,65.094999999999998863131622783839702606201171875
2024-11-24 16:45:00,82914.47665263799740387185235,1525.85302734375,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,14.42099999999999937472239253111183643341064453125,65.094999999999998863131622783839702606201171875
2024-11-24 17:00:00,80761.24642802862740609271210,1596.76977539063000222085975110530853271484375,3000,0,400,400,0,0,0,400,400,0,750,750,0,0,0,750,750,16.31400000000000005684341886080801486968994140625,68.299000000000006593836587853729724884033203125
2024-11-24 17:15:00,79372.01717998175740831357185,1610.77075195313000222085975110530853271484375,2250,0,400,400,0,0,0,0,400,0,750,750,0,0,0,0,750,16.31400000000000005684341886080801486968994140625,68.299000000000006593836587853729724884033203125
2024-11-24 17:30:00,78729.11166240363741053443160,1607.09448242188000222085975110530853271484375,1500,0,400,400,0,0,0,0,0,0,750,750,0,0,0,0,0,16.31400000000000005684341886080801486968994140625,68.299000000000006593836587853729724884033203125
2024-11-24 17:45:00,78790.53634502082741164486148,1561.424682617190001110429875552654266357421875,750,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,0,16.31400000000000005684341886080801486968994140625,68.299000000000006593836587853729724884033203125
2024-11-24 18:00:00,79587.27377177863741053443160,1546.737426757809998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47500000000000142108547152020037174224853515625,85.1629999999999967030817060731351375579833984375
2024-11-24 18:15:00,81128.79757548957741164486148,1541.523803710940001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47500000000000142108547152020037174224853515625,85.1629999999999967030817060731351375579833984375
2024-11-24 18:30:00,82660.42147685676741275529136,1531.623901367190001110429875552654266357421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47500000000000142108547152020037174224853515625,85.1629999999999967030817060731351375579833984375
2024-11-24 18:45:00,84143.09396220832741164486148,1482.672485351559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47500000000000142108547152020037174224853515625,85.1629999999999967030817060731351375579833984375
2024-11-24 19:00:00,85613.65902568488741053443160,1470.565063476559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.373999999999998777866494492627680301666259765625,88.56499999999999772626324556767940521240234375
2024-11-24 19:15:00,87104.71481181769740942400172,1491.055786132809998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.373999999999998777866494492627680301666259765625,88.56499999999999772626324556767940521240234375
2024-11-24 19:30:00,88587.00387431769740942400172,1482.2890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.373999999999998777866494492627680301666259765625,88.56499999999999772626324556767940521240234375
2024-11-24 19:45:00,90048.85543681769740942400172,1461.8515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.373999999999998777866494492627680301666259765625,88.56499999999999772626324556767940521240234375
2024-11-24 20:00:00,91491.06112529425740831357184,1442.205688476559998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65400000000000346744855050928890705108642578125,92.7999999999999971578290569595992565155029296875
2024-11-24 20:15:00,93069.34249736456740720314196,1578.281372070309998889570124447345733642578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65400000000000346744855050928890705108642578125,92.7999999999999971578290569595992565155029296875
2024-11-24 20:30:00,94617.54000713019740942400171,1548.19750976563000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65400000000000346744855050928890705108642578125,92.7999999999999971578290569595992565155029296875
2024-11-24 20:45:00,96168.70382548957741164486146,1551.16381835938000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.65400000000000346744855050928890705108642578125,92.7999999999999971578290569595992565155029296875
2024-11-24 21:00:00,97704.16964580207741164486146,1535.4658203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.375,91.9779999999999944293449516408145427703857421875
2024-11-24 21:15:00,99231.91598369270741386572121,1527.74633789063000222085975110530853271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.375,91.9779999999999944293449516408145427703857421875
2024-11-24 21:30:00,100915.5004563489574138657212,1683.58447265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.375,91.9779999999999944293449516408145427703857421875
2024-11-24 21:45:00,102456.6484055677074138657212,1541.14794921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.375,91.9779999999999944293449516408145427703857421875
2024-11-24 22:00:00,103998.0055833020874160865810,1541.35717773438000222085975110530853271484375,750,0,0,0,400,0,0,0,0,0,0,0,750,0,0,0,0,35.50399999999999778310666442848742008209228515625,79.3599999999999994315658113919198513031005859375
2024-11-24 22:15:00,104837.2909836927174183074408,1589.28540039063000222085975110530853271484375,1500,0,0,0,400,0,400,0,0,0,0,0,750,0,750,0,0,35.50399999999999778310666442848742008209228515625,79.3599999999999994315658113919198513031005859375
2024-11-24 22:30:00,104946.0270676770974205283006,1608.73608398438000222085975110530853271484375,2250,0,0,0,400,0,400,400,0,0,0,0,750,0,750,750,0,35.50399999999999778310666442848742008209228515625,79.3599999999999994315658113919198513031005859375
2024-11-24 22:45:00,104371.1515793958474205283006,1675.12451171875,3000,0,0,0,400,0,400,400,400,0,0,0,750,0,750,750,750,35.50399999999999778310666442848742008209228515625,79.3599999999999994315658113919198513031005859375
2024-11-24 23:00:00,103130.8606858411574194178707,1759.709106445309998889570124447345733642578125,3750,0,400,0,400,0,400,400,400,0,750,0,750,0,750,750,750,24.754999999999999005240169935859739780426025390625,58.28399999999999891997504164464771747589111328125
2024-11-24 23:15:00,101037.9212327161574194178707,1657.060546875,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,24.754999999999999005240169935859739780426025390625,58.28399999999999891997504164464771747589111328125
2024-11-24 23:30:00,98233.9449143567874216387305,1696.02368164063000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,24.754999999999999005240169935859739780426025390625,58.28399999999999891997504164464771747589111328125
2024-11-24 23:45:00,95397.5606370130374216387305,1663.61572265625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,24.754999999999999005240169935859739780426025390625,58.28399999999999891997504164464771747589111328125
2024-11-25 00:00:00,92539.6724534192874216387305,1642.11181640625,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,16.31400000000000005684341886080801486968994140625,37.09599999999999653255144949071109294891357421875
2024-11-25 00:15:00,89669.07748271616742385959025,1629.40502929688000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,16.31400000000000005684341886080801486968994140625,37.09599999999999653255144949071109294891357421875
2024-11-25 00:30:00,86757.77499248179742608045000,1588.69750976563000222085975110530853271484375,4500,0,400,400,400,0,400,400,400,0,750,750,750,0,750,750,750,16.31400000000000005684341886080801486968994140625,37.09599999999999653255144949071109294891357421875
2024-11-25 00:45:00,83817.58309795054742608045000,1559.80810546875,3750,0,400,400,0,0,400,400,400,0,750,750,0,0,750,750,750,16.31400000000000005684341886080801486968994140625,37.09599999999999653255144949071109294891357421875
